customer_id,became_member_on,gender,age,income
5be2d81081b64d6c8825ae9fe780b79f,20140125,F,58,56000
cc24efb5c92b4bf3a7496b14d5c4e2e2,20150805,M,31,41000
eb259d07d0074f609a7da13e247982e2,20150827,M,31,36000
ba011fb3a0ee4b10b534b4af079bdb10,20170803,M,57,47000
b8735d29860848de93aabaa077eadfda,20160317,M,35,53000
aa51db1856d34ffcb7f275bf195aa870,20180713,M,38,51000
8d64530bed704d2285f1e3abc7057436,20160712,M,56,34000
69e91f44f04e47c9856b00d77c7736f4,20161116,M,58,78000
ce92049bad964839982c973c5013fbb8,20170724,M,41,31000
af5215439a5c4c6f9a0955b609de4851,20170404,F,87,76000
e311b9067f484ff8a11bc16c6c234465,20170629,M,51,45000
c509fe1f9c464c4881d158f453491d23,20160402,F,54,85000
b9962944ab2042a88c9374719c067133,20170224,M,38,52000
e75f049cf8bd494bac2d4bfdc17679cf,20180604,M,57,80000
3b42be7e9a5e4d21ae24d9194c0a4c5e,20171019,F,45,80000
549df1c62c18418483554a394f7cc4c8,20180717,F,34,42000
cc3f80ea78da4d6085c8e90be8c67f47,20160308,F,74,115000
05f7979ead604ba1947685f603023b1e,20160610,,118,
7f7278ffc3d44f85a1082dec893be26f,20170128,F,20,71000
3655dd06092b4cf28edf80f4daee8d93,20170424,M,45,82000
b3533603c9e545cc96949e1f7e195eb9,20160115,F,73,109000
2d1e693eab9142c79236a507eeda45d0,20180125,M,18,66000
1912954c9e4e455a832078c4452004ba,20180407,M,54,37000
508c159f58ac47dcab09cc3b522b2559,20171209,F,41,70000
ee1cfd321c9c4f0fa2a2f6078078a0e0,20180219,M,30,64000
d3ebba7f5b5640ac8a98e40346c1fb4d,20170708,M,57,60000
32e3600cea4544f097e10f9ba784ef74,20170409,M,48,75000
7cc4980b7d9448c29b6895350467afb5,20170818,F,63,115000
76e4c32f141f4bd1b1a905cf6b28bcfa,20170508,F,60,104000
b82000f66d344273a94c5067f4263e69,20170616,M,62,51000
8a87d8d7ec2b4946b6e935bcdab873ba,20171228,M,36,41000
d20e62e676c24f79a5bc82902dccd44c,20170526,,118,
835b5ab3d7124f86b64984318ca7b456,20131128,M,68,53000
f90afb1832e1405691650dba3f4cc6d5,20171016,M,43,41000
27e24d4d58c0473894035e6e0a74849e,20160610,F,27,45000
aacf19731906456ea5347f15787e6771,20160703,F,56,94000
86600e17f95b4584bfd043830d703f0f,20170521,,118,
12c783f75d5847c08e1a0e582a6b735a,20151016,M,38,67000
f531c0be9e534920a98dc74e317b56ef,20170701,M,58,52000
6ee360b5c2ed4232b41fa2cc677b23f7,20170914,F,74,63000
7f27070d07eb44cb89b9a547074ca343,20170809,M,69,78000
dcbcbbb115984c199a9cd7fc6d1cf8c0,20180329,F,72,78000
7672e40c6c21477ea1cd8f2abe6edb5c,20180430,F,53,96000
2b821853a0004ab29af8967082663985,20170329,M,43,53000
5b2b9990e9274efa8332626ef7d0220b,20170924,M,60,99000
3c1725273b204c25ae79f896588fda39,20140625,M,54,96000
38f02eb17af04d55b4cff9dacba7e54c,20151217,M,65,80000
7d73d95883dd470ba1a77593c349b422,20180113,,118,
1808ae5afa61471ca4676755b5eeabf9,20170927,F,47,62000
7e38a7ef322b4e1ca4f14221af478d26,20171025,M,91,53000
af046d91eec74ac79e40b6c12004ecab,20180705,M,77,38000
80a081a487514d7582afd7b4addd7027,20180715,M,77,58000
1a580590aced42e1a80647a28d025826,20160107,F,71,104000
817a4167a4a14b9aa5ed27fb7ba9802b,20171201,M,19,39000
df9fc9a86ca84ef5aedde8925d5838ba,20170905,M,54,65000
46d60875eab5470187ac6f439c3b81b0,20180704,M,37,39000
6afe3125e05245c3afbac4f9a9d8e29c,20170514,M,53,98000
61d7edeec0114a9197aa11bef76e227d,20170110,F,35,60000
ac83538a4c4a4173ae663b656fcb14ec,20180301,M,28,36000
f2066aac8bb64747a0c18c4ab3d8c1ad,20150802,F,65,85000
61426a58378543e0b56b2836dc94967d,20180426,F,63,88000
ab20ddf6d8b24c55822249e4353dc1b6,20160621,F,58,84000
bfa68ce4e3c64aadb8f12d7786b4c3d9,20170227,F,43,35000
be79870ff776461d97e1aee515269644,20171126,F,100,47000
9085ad083d7f4433809dc613de17062f,20160718,,118,
de39daa87e9b4d808a7536057484b6a4,20171024,M,30,37000
a795e5d3ddb841deb7f29bc2cecb2231,20180106,M,43,72000
9bf243bbdc364f2a8efc698555cfc1d9,20160212,,118,
00b3c376db2a4115af3aef34a02f61d6,20170627,M,50,104000
7a59e21bd1c04f6886fd3a27e92af676,20160818,F,69,93000
f20c3f0cf44244e185df2264889256d6,20160914,M,60,56000
2b118451992848a5a6684b9ad39c3220,20160604,F,79,70000
5334e0dbf1aa4d43a4d07e2a4a5d095f,20171025,F,43,64000
4468048bdc5548238d2ee46de738eb39,20150804,F,55,71000
28e1cc20d9eb4e77ba81846057def62e,20180508,M,24,51000
a8ee3f215b284b38ba282508fc0deac5,20170908,F,44,37000
8142c6f808944e7a87a18950c71b18ae,20170607,F,88,54000
7eef6a95040a49e2aa8863beb943d381,20170424,F,77,66000
41486bbaab7a49e2afc05d2b48d3b00f,20150821,M,44,75000
e90d57c4fa084be291e35a32b35076ca,20160524,M,51,30000
c936badfd08c4ae1954ad6f8a533b4ac,20170726,F,56,83000
5cf81c740fc9409ba28508894680bf0e,20180612,M,37,52000
a37cfa5f821440deb5e5771a3bb2a0d7,20141107,M,68,54000
bd0d43a486d741acb7a52946ab324de1,20180131,M,60,48000
6c5f8fc4bf034e959727d3e4cefcc53f,20170904,M,56,109000
fbb8f7c8c02944f69aaac44a3a0c0c11,20170828,M,49,31000
54e8ee4932f94d1aa18eecf7c15ef616,20180715,F,57,107000
b03e8502abc0442097197ad9e0c8e0ad,20170104,F,84,87000
df7179f6d78f479aa034c7f99e5dade7,20161217,M,52,76000
2a6a245ac0ea47f9bfec11a176ea1645,20171116,F,75,63000
e79c466771a942269ef56dcfbf50177a,20171209,M,47,83000
9cff5cba68bb44b5baeb3d18c424297c,20171225,F,50,88000
08331c061bd140c2ae27b8d735763e79,20160418,M,42,48000
eae30c9121964155af5d7d08bdb9274b,20170910,F,48,54000
946b0436250a49d6b7ea9ad148479009,20180214,M,84,75000
89a8daaab84d46b9ba605584cbef53eb,20150808,M,48,60000
53200e21c20a43c0be21eed71eb0f5af,20160804,M,58,114000
0ae0111e8e394788879bd78cd520d8a0,20160218,F,70,99000
9dff981bb38742fcb3efb229eb4fad91,20170928,O,28,46000
027561a162a54d86b6d45af5071c4d27,20171121,,118,
0ddad59124e745d98d38210400400a97,20160917,,118,
03f75ac6db7a457dbd6086e6b86a4fd1,20180616,M,22,64000
a62806d8820745379742e5799b9566cf,20151016,F,24,31000
c3f3b8193c8a4133b8bd0654f82654a1,20170826,F,26,48000
3371649d9e1743acb1b060c6a7c24de1,20171003,M,81,89000
3d31954ee12140f28e329cca019a516f,20171015,M,46,67000
beb57037456e4445b9498b9e64d3d3b7,20140429,M,69,67000
871459b0d34542dfb159773a95d5adb9,20160308,M,49,89000
9a47a77eb8fc43dc8c65ddfdee1123ee,20171221,F,22,39000
b5ed5bb76cfd43ce8cd634c3b92b7ba7,20180724,F,59,86000
ddaaec0778384f90bad0ae9c7c615016,20170510,M,37,66000
72ec9b3887e249c2bce05d2a262877f2,20150905,M,51,59000
c0b216d853914b02913318737de852e7,20151117,F,62,64000
0b321fdc45364a67858a81b59da7f943,20171231,M,62,36000
2f10c8022a9342ce8303cca33023c303,20150728,F,53,113000
adf921d115964c47b48679b6fdc397ed,20170705,,118,
05f4d69f73024172a23a350e611166b4,20180117,F,36,47000
2dd914f52a0a40f59d1911a6bd61393d,20140703,M,58,32000
058406afd91541fbae0060827c0ac156,20180706,F,70,91000
adb5fffb5e674fd4afc400ea893e171c,20180117,M,71,63000
d3ae1f0e0eb841dfbaa22b1ee6901faf,20150405,M,51,36000
38c0949ebf6d4424b28cc1b7ba40aa8f,20160901,M,49,114000
2d7d36f30d094fdbba602b64e7f69d60,20160629,M,49,42000
5a8632617ff644e995d3044c07f749b6,20180501,M,32,65000
4c19725ad72e4f03ba46647f72ffe664,20150908,,118,
a53129ef372e44e7af6cbc0a0ec11c26,20170615,M,50,73000
238c41e0560d4334bf9a6734351c660c,20170825,M,34,50000
4614855c7b0b4e17be3c378431a88d25,20140713,M,51,68000
760fe67c2f7f4a67b6e10fe5c8d129e3,20150520,M,32,72000
27af52d345d4495fa34cf88ae428e768,20170805,F,61,61000
c5e5dfb3500d4df68883f030a3f6184c,20150830,F,56,52000
30105215903d4eefbfe3ac8bb02ca786,20170213,F,74,51000
671bfb63ca6548839a2891d437d7ffa3,20180717,M,45,64000
2c676585ebb244a08805a15db998c37d,20170914,M,59,103000
3ea76abfb09c4a7db2c38abcb993f862,20150906,F,75,118000
9306fa3f4e29458db0eeb456b4c97b17,20140625,M,39,68000
ce11bb1927374fb6a0b54ecda9275b54,20180207,F,55,75000
4ea6324f760d40b3bd6b44d660e7bf1c,20171002,,118,
6c6fe42e0cf24caea7142531a84d15ca,20180719,,118,
6fb8202f2b8f406197f1ef9e4c30c8d1,20171010,M,51,62000
3fc4d0e0b39b4d51a22c20e782d0d31b,20151229,F,83,43000
f2e883824e7642cd9c5618dbc9769508,20160704,M,60,50000
6443155ea95d4ee3afb60fbfbe6d2d73,20170823,F,51,50000
cabc2b86a6d44f6b931f2bf546f593ab,20170806,M,32,30000
2d073f4324f44580b5bbc2acdb9d95cf,20170531,M,57,79000
e3ae7c08c05341248cbbcd5860544cff,20151221,,118,
9582f5338df0446eb43978374a530ea9,20160706,M,19,35000
e74cd5a6b1ad4d0da80281689dfa47c3,20161002,M,58,52000
16ab296128eb4aa6b0aac9368dafcf36,20170901,,118,
20fe5847b1a84141ba23bc430bc89768,20180522,M,52,67000
2dfe5e7f16ee453b9eef8d0cc51fc54e,20140525,M,82,54000
efbae5d984b74b598f1da094d5d223f5,20171011,M,32,45000
6248fb7c3d234f09bd3de7b7c8b83f08,20170812,M,88,37000
cd083b1cbfa34e2298465c4bebb688ca,20180622,M,41,92000
3734be2a864546b8acd7b44dd626759b,20170319,M,57,119000
df6aa41febb14d8d8e05ee665a3fe00f,20170418,F,78,83000
cf5cf2888984419caa208cfb849c86b1,20171224,M,21,37000
e728ea2be7844d7eb0da24f4e1444c44,20171112,M,64,73000
0c48cec9c44b4b47923a70dcb0641662,20170809,F,62,88000
91d4a97d4ded46ff8fd8a35e98471925,20160412,M,25,31000
0637650fd20f4bc2a7b416f44f9383d2,20170110,,118,
66016c0bd39a45dfb7a90e0d4ba5a839,20171123,F,59,91000
1a79f623402a4e53908e254531e04f26,20160620,F,67,58000
989e038d4f24452a9749187962f9aa1a,20180321,M,23,35000
f4809b14614f4420b2f9a4dc0d5a0a3e,20171010,F,76,101000
c23d5e5c1960423fb3e0f73aee396273,20180416,M,63,34000
ad622da354f148dea65c5af2df594780,20161229,F,52,75000
834a55ab031d486791547c954124bd70,20171005,M,52,94000
fa2ec55a1e0a4740bad758ca547b139a,20170919,F,51,71000
c606877af61b46fab3e13bf202eb4665,20161031,F,54,84000
6b28e0d31bb24ddaaef48c008414d1cd,20171011,,118,
80c8a3abd35c47baafb20b4f0fc8702d,20170903,M,66,36000
be15020b871e45ab8e2e1b9e6a8cec75,20180709,F,24,46000
90c964405bd74fa68a29af133eabe0ba,20170306,F,77,113000
212c3e980998440fba3ebe06a62e9828,20171219,M,88,33000
0785f1fce0b04ba08e01c7d2ebab4917,20170815,F,51,78000
a1183855451e4250adb676f87d5f8398,20140513,M,45,54000
84cf0f0cd78e423d9390df1d07a6590e,20170728,F,55,108000
fa6335ecdd5744dfbf4cbdfcae5414fd,20180421,F,59,51000
81a3cf0f43134a70ad4a7c5ff3d575c0,20150809,M,80,75000
82243dd9efde4424bf39e2367fc11bd2,20170827,M,91,62000
46b3c686bbbd4495940b4da488e10ed6,20160318,F,26,49000
1285ce3d9f68495c841b5c1d3b29386f,20180130,M,63,32000
9a664345a62e4819a06e763c7de4a98b,20180516,F,82,92000
74cbaa788c4e43bf993236bd51bd5577,20140918,M,70,80000
21fa118bc6b84650976fed5df7d3040c,20161229,M,68,58000
fcbcd28beee1457f8b3672658ea0a1e3,20160926,F,59,91000
a11b6892c14148c78ec4a8d10ad4b31d,20160131,M,52,67000
97a00dcfd0774700ad1492131a3bfef3,20170612,F,84,102000
8e4192840ed54d42bc0a02e5bfba55ae,20170930,F,68,37000
196651959ba44f8d98d7730dfa820beb,20151214,F,66,109000
a4e5b1a385e04d88a86f0f6dbdd0ab86,20170705,M,46,33000
933bab17f8d24bbca0971d1c1877ed33,20171210,M,22,45000
79d11d2ad203425b9133357ae3840019,20151106,F,60,106000
8490563e978e4707b584e35ad1d56125,20171117,,118,
61734abecbcf4018a4003af9adffdb27,20170323,F,41,57000
e6adbf61edaa4da98204c3819b20ca74,20150814,,118,
2deb5383c1af41029f861cb3b56e2e4f,20150803,M,46,55000
b6eefa7f1b2d4680bfd4d17f524a7648,20171022,M,42,45000
5914d17eefa641a29579c972d2b29e60,20140603,M,46,73000
b8ed7d879ab7428dbbe355d7d8578c00,20160807,M,62,43000
1474f106266144e19ed6a01bbf48a462,20150404,F,59,66000
d016152dbf9149b68a6b6657189a2bab,20170705,M,59,89000
c93d88f92fbb4ccdb743bbd72a6f7a4f,20180103,F,71,88000
bcfbe973d8dd482d9588da28517f2b46,20171211,M,39,85000
a29c214ecfcb403c86b35c13324245c9,20150804,F,29,33000
1d2bac27fdf84d6aac5f19d3f8f6d3a0,20151120,M,45,60000
2526704eb7f24f4a8b1c2487912baa17,20160325,F,41,35000
db9201c63453452786af3ff92cf89e4d,20151211,M,61,81000
708e0932c3044c04b2b273f6a49f4e08,20150307,M,67,68000
3aa26d03b7d143fca0bce655ee4937c0,20180627,M,20,63000
3b6a6519f1454fb88f32e3693c420739,20160214,M,25,48000
daa056c77f7447e8a0449504b0b8b4f7,20160429,F,23,44000
664cdcbcc8b442078bcedac94dc227bb,20170626,M,59,64000
7bd5eb568781460c9d49a2a3e3e59494,20170217,F,63,45000
47f266d632c242cda245628afff06cbf,20180427,F,40,49000
1d4bff5c11bc4b51bb6c8d686b9135e6,20170827,,118,
46bf4e6285494863808969a127d66138,20150911,F,34,33000
df893f66c0bc47d288e62f4836925e4a,20141004,M,35,34000
6c7eda4aff42485d8a6c4868c0739857,20170205,M,45,69000
120a5a55d3d9498294bfb5b892179f95,20160101,F,61,58000
20e6b5b7907a41d589576012963bde5d,20160124,M,44,56000
71d3c278485543f4a7e4f5581f4414e5,20180103,F,67,71000
0def8320fc9e4ec1a74e75bd3e1a993f,20171122,M,24,57000
31059a17549d4229b8418b785bb65ce7,20160803,M,42,51000
9729bb96b9f540cdaeca72e11f63dba1,20151110,M,48,33000
f83a0ca17ca64bb38151a78155e123d5,20170813,M,36,69000
5d212c185b63411faff45618e357ac9b,20180326,M,18,47000
44a49d74b66041c397dc80b225a7ddad,20170803,M,21,43000
18dc0436a2e546cb86fb4be6783ba79d,20140829,M,51,35000
7b4acaf2040e4c9baacc4ec45f47091f,20171019,M,71,46000
b870216e369b408a899f98d9b3f6058f,20161104,F,56,91000
c488db98e347415ebfdc497260230031,20151103,F,66,69000
0ac4004c9f854997b8c9697dc9bbdd8f,20170823,F,25,40000
bcbd951fa30e4b22a3683e7a3e211f98,20180402,M,66,70000
fa0441a827ee4834aac5d92d4fc1ff94,20180211,,118,
6cfbe26d81d54108acb5061fbe1c867e,20170609,M,51,37000
edcf3cb99c034cdf8878e7268084db9a,20180218,M,58,90000
f4a11bc75a014ad9996a79170fb59ec9,20171113,F,56,59000
4f499c198dc2449fb30e7cb82af2ea42,20170517,F,66,75000
78bb7e19ab9b42b09d3744089d2b6a32,20180302,M,24,50000
b2013e977b734663b47883cfdd0bdebf,20180401,M,63,44000
e590c974d8274f89a02fecaa11b6670b,20180722,M,44,41000
4987202c490a4c5b8c4fe1387dd6e888,20140211,M,50,37000
acbf2ca8dbda4fa2a987c1414c2ae23e,20171027,,118,
2eac364f988e474ba0a4fd9b905ee220,20171204,F,41,80000
c2bc9cc1972345da8d1ac71c83ae4b23,20180129,F,60,96000
416454937dd042e7b7b74b99535a74f4,20141212,M,70,36000
1b72ba4f73a54e6382f1a5eab5342bdc,20180302,,118,
b0e48cab3d794637b8f9209090989e92,20170806,M,42,68000
45da79fb1a6040c0864e788ddce7af10,20160211,F,21,70000
1cf4f9506adb416c8d5baf81349fe4bc,20161008,F,59,92000
53e8bb88915e405db140e25ae136bf1d,20170203,M,44,58000
970d7af2030742f2a098184bea0da030,20150830,F,51,76000
8b6427bb8a2a423f92aeb27e22345449,20151010,M,93,57000
b8a0e096e34e4281baebc5aead2de945,20180702,F,73,61000
c8bd3632ce7b4f8f8ea2c10a8bd2c25c,20170301,F,23,46000
76f2d0fd5c084f6e9ef847c096225fcf,20151227,F,56,82000
106ebd92bff94148b4948f52079e87dc,20171007,M,37,32000
836abcc3e924415489c548e63d274fa4,20180420,F,51,62000
fbf945cf7c8d443ca2bbef68fdf3b248,20171216,F,21,51000
b04ad520e0034a90b22692a292b2418c,20180421,,118,
b0df19319fa442de9dd18e0e52236bb0,20171130,M,51,74000
33f94bb3043b445aaf283946b4b5f3a1,20170929,F,47,37000
65735fb268014e03be9fd6527140e971,20150829,,118,
32e59b6fff2f4343936b29dff4703a89,20180420,M,97,40000
31eabd0ca6dd480c85dbdcd71dddff38,20160311,,118,
3bb72efdf482469ca06f1fee368c4897,20160713,F,60,83000
5abdf66930f3406d9fe2dbb72f175ed3,20171007,F,57,62000
e67ada5fe1e240879e7a104257b196f8,20170414,F,64,40000
6315392db2274a1f89ad516e9071bce0,20180711,F,58,93000
7afd804bab1a4408868bb5f493169e48,20160609,M,26,63000
55c6fbd642b748a395bf83c8dec3f684,20170519,M,53,55000
395d93dc9b9d4cb7bce9901fa07f27ec,20140526,M,56,75000
c38c65f6837d42d8a2c15a2acbc15366,20180312,F,29,32000
6e23a5486c6f424ba3ea13019f6a5806,20180120,F,47,93000
359aa75bac3e4b15b0df6b1ade7f08a6,20180324,F,74,67000
3d6838fcab094b999a032af69d635f89,20161104,F,75,79000
c836ae4ca1cf403785b879c7b3372eab,20170819,M,59,67000
54dedf2f67614b3b801a67cde46c8ea7,20160210,M,65,106000
1a3e35ba8cd34e9286af057604fd410a,20160310,M,54,109000
943eba7452dc43b985461489427c8bba,20131225,F,60,57000
df21032020524a05861095e57efcab46,20171206,F,55,75000
29326f9f93194d8fb98d4d60532b9056,20160225,M,54,61000
1f88b300c65e42e382aee3b6fef0dc9a,20160628,M,85,75000
edde99158465417b8bdbeb5b351ff6cc,20180416,M,47,43000
e16d5add92b44f9db7aaead5e77f1bb5,20160516,M,66,54000
1820183da493419599d98809e3308bae,20180315,,118,
f3d5c65a17e74ca2b019fe0b85d24f46,20180321,F,49,73000
c18ee5e404f04774a732fdeb41e2f372,20180529,,118,
89c440131f9347a1910d940e46cb4056,20180319,M,19,44000
cb92a8c166ee4fc3a3eeb06bdd6ac465,20170520,F,76,115000
7127e3ab3285454d8c8c512cbf1d4ad1,20140529,M,40,67000
d162eae1102148a9883683a11f4f05f4,20180219,M,89,80000
72412f41d944472dbba2183ae9af8a8e,20160117,F,88,105000
f9c27f6e2fe2441e97db37db2ba3cc17,20171028,M,59,50000
5bd7a2745d0641d89d174521080558eb,20150908,M,27,39000
3a793ab870584ccaad845cd2c07db3a5,20171202,,118,
06476b6b8d2a46a4a6a010ad0bb41698,20160910,F,67,111000
d00beaf31d7d4811a9f9be1556c2070d,20160911,,118,
40e6454455f941338a10f99206e0ff0d,20180325,M,55,56000
8db03c98a26844ac9b4123910cb6641a,20180724,M,43,56000
f709aca8c4e54792b438caddff279fe5,20150909,M,62,113000
4eca422e157f4ad28187fb8e7a7a5bf1,20170817,,118,
cf5d89bcd0b74f5a8ee75578baf083d8,20170526,M,75,43000
b5b6575eddbd4e36864298a49b1b8f5f,20160130,,118,
315a53ae710942a89c5351d1c05dce8b,20170531,F,24,37000
492e3e3adea34fdf907cabaa222cf27c,20180703,M,22,71000
4b7be2796f514ae285933f42f859d30b,20140110,M,70,71000
3baa1149bbe94e8f9deb70024f50ae2e,20180119,M,56,60000
69c15bc685ef47bc91b850ffe90949d8,20150913,M,54,70000
5000aa9e8fc84433a6bb022471ec1578,20180103,F,72,96000
5167094eab4d4b59a225b0453ba8b633,20170915,M,47,46000
1a2dafb01354452292804547c74f2330,20171229,M,46,43000
29238e21ecf4463d82316a6f610915e1,20170710,F,54,101000
246126838bba45659893c568a5abbb9c,20170910,M,88,64000
e465b76ab7fe45aab973997ee3412e7e,20161227,F,87,31000
86044a1798d646e18b43cd813f7a79c5,20170828,M,69,92000
c7c8f63a6992417b880e5af9f9fa035d,20170812,M,45,76000
4d5618b1bd0c4d1693b860e5b4daac40,20180131,M,34,52000
b1e18f93038f45c7ae46bd835ac8c9f0,20171225,,118,
48c1ee6a10d74a20a411ba8fa7c08f03,20130902,M,63,45000
248dc37acf3f4197b0a92bda480e57a5,20180529,M,75,37000
a80ed01ca0f14e49bde53fb7a175faa4,20170807,F,60,113000
c85fc8b42e9842c881837defc9c20275,20160222,M,45,58000
f380a497008b4805a72bf5f1b3fe4560,20160403,M,21,48000
2f937953414c4fc5aae319f8ba4d441c,20180417,M,46,76000
617a8fe20e1643dc9dac7a8f8d8f7a99,20171004,F,85,31000
6379bef5386544d1807046390f445653,20180329,,118,
fa126009823a473e9ac78f31749de9fc,20150122,M,42,45000
3c65635c6c984c3280fcfc39382452dd,20170307,M,74,77000
52eb99f0838e4d69b3a33cdfd899f5a6,20150914,F,53,96000
a0b844ea1288468db971d33905f0bb59,20170803,,118,
c64ca3264b8a421882bc7055d1776f44,20170929,M,53,51000
1cea9d080f954162be68dad85af77fb6,20171119,,118,
955a27cddffd457da36cca5de249aa33,20180419,M,61,35000
eb59ef472638401fb00a44378b74f57b,20180613,,118,
7b53d7ddc0d64a929d216857837bdab6,20151229,F,70,95000
7fd4168b70e64c4a8d1fc3488fad4164,20180125,M,49,96000
6dc73c7a96a944b3961e68e3776c46c6,20140412,,118,
bc8f94f7e220405393414f17b3fe25c5,20160315,F,70,100000
c1be2d7ddff648ba80e1a27c7fc9bff8,20180104,M,60,84000
1afa3c131c8842b78fd580f6f6c66a6f,20140427,F,28,38000
fbfe4e14cb5147d2b0ce619378b40069,20140621,M,43,73000
8d4554196c5b4a8e84ebfbbfe9d082b9,20180129,F,71,93000
a9405d222eb042b3ab274c22f2a3241a,20161119,M,69,31000
9051ff3eaf2947038a6d716fd7a076cd,20160527,F,57,56000
ed652dee45c042cc99eb591f2f210b65,20160426,,118,
507e271f7d2f43458ba0162db5c41b3f,20180427,F,47,60000
2201a5d7a57b4430b803c34926a7f1a2,20171009,F,43,77000
f1c2a53947ee4c5db8fec148a19f04d8,20140216,M,60,52000
1bf9370f3a6447fe9bd8f17320daa385,20170428,F,57,74000
e27b7b5d901d438ab0365f39d460dbf5,20171214,F,58,114000
e671898959a54f92b8badd3ecbb2b260,20171213,M,30,68000
fb8cc2d3feaa45b3a884c0a7a65cada0,20171214,O,58,87000
e763002bb9c449df8bfaf5305773029e,20180209,F,47,41000
36f521d12abf490aa6aefc524c928bf0,20180603,M,74,61000
bb54106e5dc34e33a94981ae317ab3da,20140222,M,83,61000
bad69fdbfd2c48dc9d12b012000dafb6,20180115,,118,
0d9b73ed8868407e9fc6537bf08f1610,20140223,,118,
b1920fbdbdc64f8db2a435764dcb8501,20141220,,118,
85ac3a2ded9c408694e4ab04513265f8,20180601,,118,
a138d7637a054c37800609decf35c5c6,20180124,M,63,96000
d18403099d124d95938941bd98f008f0,20161108,M,77,37000
bc36862e6db048a6831b7707fc0a819d,20170120,M,32,45000
f95b3a584b014e4799c50e405ccf43c7,20171227,F,64,69000
0e1d61a719e54bf596e45f1b4948b3d0,20170613,F,60,96000
8f1d8f4875d04c83b826a9df90dedfe4,20180411,F,46,73000
4eab02d70ac241a8911502dc1954069d,20170713,M,54,32000
b75f60f949e54f649375f68f980a771f,20180424,M,75,32000
74ba9f5fa5394f4c87885867339f8c65,20171031,F,70,92000
2fd7a38e7640433facbad7081668f671,20170205,M,26,55000
051e221bbd75481c8d935f6adcee2edc,20160705,M,76,69000
4de618ca398b4a89aefef5ffaed7443f,20151014,M,77,82000
4c96ee37b5bb4d389177ca83222d5d84,20180122,M,37,68000
aaef2ef4d56848d496b6aa61f143f699,20170703,,118,
13712893fcb34bd691d9a1dfd0d155bd,20170826,F,62,98000
431c1dedcdf348b8bb6aa51c00d46219,20171118,F,57,77000
63fcd3b7b0e64166ac6b8d6cc4c5f23e,20160312,F,44,67000
a024732dd4f14bb28d2292422371fec2,20150911,M,62,56000
090787edb9ca42a7ac812641fe2ab118,20140629,M,32,40000
681ad9de9d854246a517376db27d4cc1,20160325,F,70,56000
8d30c524932649a5b4021e56f6ad9580,20160528,F,68,116000
8284624d7cda4e2aaefc2e24c0031e51,20171122,F,53,72000
bb16ec6e02b14940a95d65bffd980456,20160929,F,49,94000
3683407f9b804a4fbe4c1d861592d644,20170817,,118,
089d00cfd1fc45258ce97ebd2e4779f8,20151130,F,85,75000
8273598337b24b1f967141e2e43c316f,20170414,M,50,52000
d68d55e1ac834e7680e1fdcfd8ccb756,20170610,M,36,67000
ed1dc821bebd4d97ae7239ff25d85914,20150911,,118,
ec54c62e1037462ea711e45edf5a5154,20180310,F,60,73000
5dca502de36e41f4b37c7f4795078b28,20151107,F,70,110000
226a51a4d1204398949b0fd51cdf8a10,20171101,F,44,58000
fc0561465fd34eb0a59bc1a7995285f6,20171127,M,45,68000
e40650c705384775b3ca0223fe6f10be,20171211,M,51,39000
b23fd66b4bd4463b8382ff9007f7f861,20160213,M,49,44000
668d781e8fe74af087c0f35490f12a67,20170822,M,37,66000
a3f828c0faa74d0a9278fa145cf1336f,20180503,M,41,83000
e7770213c8a7428f9e6dbaae2c4192b5,20171121,M,69,60000
e9d95a32f93e4fa4b00990812acde9c7,20180502,M,85,50000
f6732790cfed4347b636b0519865724c,20170531,M,40,99000
7d838fbaa68e4c37a5a30fa1691c71c7,20171022,M,54,120000
dde37c32b59a493ca0b6f202c0a09388,20171213,F,48,56000
a42c66f6abfb40df85014739db64faf0,20160129,F,86,76000
e98cd87a44384ac6a0b3ce2ce70f3f3a,20150806,F,88,53000
f630d4e757c042a0802e8aef91b9211b,20180709,M,28,68000
2971cf5dd52346c08e7d74b179a334c5,20160420,,118,
c5f291c0fb074014a2e2db16a56aee18,20141023,M,69,70000
4ac337fb97b547e79435570b32da7688,20170415,,118,
a5ecec6855aa4835946e9d93bdb5fcd7,20171230,M,56,97000
9719186ce75a4e1bab16678eaa81397a,20130831,M,61,70000
9d8f44ec36614d7c992fa640ae133fc3,20160726,F,53,87000
e815018e63b34f96abd36d7174ba600f,20180422,M,30,48000
cf61dbadb9f840d0bd8fd8ad7d3d26c8,20180101,,118,
f287ae5f79c545ad8b07abc656ebd59b,20180627,,118,
70f8c587fcf9433b8ca366eaf480f814,20180612,F,78,81000
940cc540a67f4ddfbe25146a2a71355f,20160723,F,82,94000
8e78ecc6a7eb4c06a4a761b17a0e165d,20180218,,118,
ad48cce43e2243d5be3b84b58d022fe2,20171202,F,54,61000
b8bef39dd2654f90af97658f0ca65f75,20160728,M,94,51000
6ec2b241ddc0404eb3bcf22cb324b69e,20170601,F,94,73000
112332d9986546f8a58ca5b77f9d823e,20180408,F,35,50000
d3c01d3f66d142df959c19fb8bef8af9,20160729,M,58,93000
e4c1df33299b4b9d9d8924a45823095d,20161105,F,61,113000
4f0dcdd442f845248a28fe45f85ec9a6,20170306,M,32,50000
f97466e2ac204f199f6adc61504b7108,20171003,M,70,96000
